<Application>																								
2	2066	-0.9311603	-8.55E-05	3761.216	-0.001525902	6	6	-0.9324748	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	2067	-0.9308535	-8.54E-05	3762.216	-0.001525902	6	6	-0.9319748	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	2068	-0.9302402	-8.53E-05	3763.216	-0.001525902	6	6	-0.9314748	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	2069	-0.9299334	-8.52E-05	3764.216	-0.001525902	6	6	-0.9309748	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	2070	-0.92932	-8.50E-05	3765.216	-0.001525902	6	6	-0.9304748	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	2071	-0.9290133	-8.49E-05	3766.216	-0.001525902	6	6	-0.9299748	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	2072	-0.9283999	-8.48E-05	3767.216	-0.001525902	6	6	-0.9294748	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	2073	-0.9277865	-8.47E-05	3768.216	-0.001525902	6	6	-0.9289748	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	2074	-0.9274798	-8.46E-05	3769.216	-0.001525902	6	6	-0.9284748	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	2075	-0.9268664	-8.45E-05	3770.216	-0.001525902	6	6	-0.9279748	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	2076	-0.9265597	-8.44E-05	3771.216	-0.001525902	6	6	-0.9274748	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	2077	-0.9259463	-8.43E-05	3772.216	-0.001525902	6	6	-0.9269748	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	2078	-0.9253328	-8.41E-05	3773.216	-0.001525902	6	6	-0.9264748	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	2079	-0.9247195	-8.40E-05	3774.216	-0.001525902	6	6	-0.9259748	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	2080	-0.9244127	-8.38E-05	3775.216	-0.001525902	6	6	-0.9254748	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	2081	-0.9237993	-8.37E-05	3776.216	-0.001525902	6	6	-0.9249748	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	2082	-0.9234926	-8.35E-05	3777.216	-0.001525902	6	6	-0.9244748	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	2083	-0.9228792	-8.34E-05	3778.216	-0.001525902	6	6	-0.9239748	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	2084	-0.9225725	-8.33E-05	3779.216	-0.001525902	6	6	-0.9234748	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	2085	-0.9219591	-8.31E-05	3780.216	-0.001525902	6	6	-0.9229748	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	2086	-0.9213457	-8.30E-05	3781.216	-0.001525902	6	6	-0.9224748	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	2087	-0.9207323	-8.29E-05	3782.216	-0.001525902	6	6	-0.9219748	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	2088	-0.9204255	-8.28E-05	3783.216	-0.001525902	6	6	-0.9214748	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	2089	-0.9198121	-8.26E-05	3784.216	-0.001525902	6	6	-0.9209748	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	2090	-0.9195054	-8.25E-05	3785.216	-0.001525902	6	6	-0.9204748	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	2091	-0.918892	-8.24E-05	3786.216	-0.001525902	6	6	-0.9199748	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	2092	-0.9182786	-8.23E-05	3787.216	-0.001525902	6	6	-0.9194748	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	2093	-0.9179719	-8.22E-05	3788.216	-0.001525902	6	6	-0.9189748	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	2094	-0.9173585	-8.21E-05	3789.216	-0.001525902	6	6	-0.9184748	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	2095	-0.9167451	-8.19E-05	3790.216	-0.001525902	6	6	-0.9179748	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	2096	-0.9164383	-8.18E-05	3791.216	-0.001525902	6	6	-0.9174748	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	2097	-0.9158249	-8.17E-05	3792.216	-0.001525902	6	6	-0.9169748	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	2098	-0.9155182	-8.15E-05	3793.216	-0.001525902	6	6	-0.9164748	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	2099	-0.9149048	-8.14E-05	3794.216	-0.001525902	6	6	-0.9159748	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	2100	-0.9142914	-8.13E-05	3795.216	-0.001525902	6	6	-0.9154748	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	2101	-0.9139847	-8.12E-05	3796.216	-0.001525902	6	6	-0.9149748	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	2102	-0.9133713	-8.10E-05	3797.216	-0.001525902	6	6	-0.9144748	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	2103	-0.9130646	-8.09E-05	3798.216	-0.001525902	6	6	-0.9139748	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	2104	-0.9124512	-8.08E-05	3799.216	-0.001525902	6	6	-0.9134748	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	2105	-0.9118378	-8.07E-05	3800.216	-0.001525902	6	6	-0.9129748	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	2106	-0.9115311	-8.06E-05	3801.216	-0.001525902	6	6	-0.9124748	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	2107	-0.9109176	-8.05E-05	3802.216	-0.001525902	6	6	-0.9119748	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	2108	-0.910611	-8.04E-05	3803.216	-0.001525902	6	6	-0.9114748	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	2109	-0.9099975	-8.03E-05	3804.216	-0.001525902	6	6	-0.9109748	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	2110	-0.9093841	-8.02E-05	3805.216	-0.001525902	6	6	-0.9104748	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	2111	-0.9087707	-8.01E-05	3806.216	-0.001525902	6	6	-0.9099748	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	2112	-0.908464	-8.00E-05	3807.216	-0.001525902	6	6	-0.9094748	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	2113	-0.9078506	-7.99E-05	3808.216	-0.001525902	6	6	-0.9089748	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	2114	-0.9075439	-7.98E-05	3809.216	-0.001525902	6	6	-0.9084748	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	2115	-0.9069304	-7.97E-05	3810.216	-0.001525902	6	6	-0.9079748	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	2116	-0.9063171	-7.95E-05	3811.216	-0.001525902	6	6	-0.9074748	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	2117	-0.9060103	-7.94E-05	3812.216	-0.001525902	6	6	-0.9069748	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	2118	-0.9053969	-7.93E-05	3813.216	-0.001525902	6	6	-0.9064748	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	2119	-0.9047835	-7.92E-05	3814.216	-0.001525902	6	6	-0.9059748	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	2120	-0.9044768	-7.91E-05	3815.216	-0.001525902	6	6	-0.9054748	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	2121	-0.9038634	-7.90E-05	3816.216	-0.001525902	6	6	-0.9049748	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	2122	-0.9035567	-7.89E-05	3817.216	-0.001525902	6	6	-0.9044748	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	2123	-0.9029433	-7.87E-05	3818.216	-0.001525902	6	6	-0.9039748	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	2124	-0.9023299	-7.86E-05	3819.216	-0.001525902	6	6	-0.9034748	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	2125	-0.9020232	-7.85E-05	3820.216	-0.001525902	6	6	-0.9029748	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	2126	-0.9014097	-7.84E-05	3821.216	-0.001525902	6	6	-0.9024748	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	2127	-0.9007964	-7.82E-05	3822.216	-0.001525902	6	6	-0.9019748	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	2128	-0.900183	-7.81E-05	3823.216	-0.001525902	6	6	-0.9014748	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	2129	-0.8998762	-7.80E-05	3824.216	-0.001525902	6	6	-0.9009748	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	2130	-0.8995695	-7.78E-05	3825.216	-0.001525902	6	6	-0.9004748	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	2131	-0.8989561	-7.77E-05	3826.216	-0.001525902	6	6	-0.8999748	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	2132	-0.8983427	-7.75E-05	3827.216	-0.001525902	6	6	-0.8994748	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	2133	-0.898036	-7.75E-05	3828.216	-0.001525902	6	6	-0.8989748	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	2134	-0.8974226	-7.73E-05	3829.216	-0.001525902	6	6	-0.8984748	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	2135	-0.8968092	-7.72E-05	3830.216	-0.001525902	6	6	-0.8979748	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	2136	-0.8965024	-7.70E-05	3831.216	-0.001525902	6	6	-0.8974748	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	2137	-0.895889	-7.69E-05	3832.216	-0.001525902	6	6	-0.8969748	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	2138	-0.8952757	-7.67E-05	3833.216	-0.001525902	6	6	-0.8964748	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	2139	-0.8949689	-7.66E-05	3834.216	-0.001525902	6	6	-0.8959748	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	2140	-0.8943555	-7.64E-05	3835.216	-0.001525902	6	6	-0.8954748	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	2141	-0.8937421	-7.63E-05	3836.216	-0.001525902	6	6	-0.8949748	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	2142	-0.8934354	-7.62E-05	3837.216	-0.001525902	6	6	-0.8944748	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	2143	-0.892822	-7.60E-05	3838.216	-0.001525902	6	6	-0.8939748	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	2144	-0.8925153	-7.59E-05	3839.216	-0.001525902	6	6	-0.8934748	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	2145	-0.8919019	-7.58E-05	3840.216	-0.001525902	6	6	-0.8939514	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	2146	-0.8912885	-7.57E-05	3841.216	-0.001525902	6	6	-0.8924748	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	2147	-0.8909817	-7.56E-05	3842.216	-0.001525902	6	6	-0.8919748	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	2148	-0.8903683	-7.54E-05	3843.216	-0.001525902	6	6	-0.8914748	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	2149	-0.8900616	-7.53E-05	3844.216	-0.001525902	6	6	-0.8909748	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	2150	-0.8894482	-7.52E-05	3845.216	-0.001525902	6	6	-0.8904748	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	2151	-0.8888348	-7.51E-05	3846.216	-0.001525902	6	6	-0.8899748	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	2152	-0.8885281	-7.49E-05	3847.216	-0.001525902	6	6	-0.8894748	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	2153	-0.8879147	-7.48E-05	3848.216	-0.001525902	6	6	-0.8889748	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	2154	-0.8873013	-7.47E-05	3849.216	-0.001525902	6	6	-0.8884748	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	2155	-0.8869945	-7.45E-05	3850.216	-0.001525902	6	6	-0.8879748	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	2156	-0.8863811	-7.44E-05	3851.216	-0.001525902	6	6	-0.8874748	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	2157	-0.8857678	-7.43E-05	3852.216	-0.001525902	6	6	-0.8869748	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	2158	-0.885461	-7.42E-05	3853.216	-0.001525902	6	6	-0.8864748	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	2159	-0.8848476	-7.41E-05	3854.216	-0.001525902	6	6	-0.8859748	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	2160	-0.8845409	-7.40E-05	3855.216	-0.001525902	6	6	-0.8854748	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	2161	-0.8839275	-7.39E-05	3856.216	-0.001525902	6	6	-0.8849748	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	2162	-0.8833141	-7.38E-05	3857.216	-0.001525902	6	6	-0.8844748	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	2163	-0.8830074	-7.37E-05	3858.216	-0.001525902	6	6	-0.8839748	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	2164	-0.882394	-7.35E-05	3859.216	-0.001525902	6	6	-0.8834748	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	2165	-0.8817806	-7.34E-05	3860.216	-0.001525902	6	6	-0.8829748	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	2166	-0.8814738	-7.33E-05	3861.216	-0.001525902	6	6	-0.8824748	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	2167	-0.8808604	-7.32E-05	3862.216	-0.001525902	6	6	-0.8819748	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	2168	-0.8805537	-7.31E-05	3863.216	-0.001525902	6	6	-0.8814748	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	2169	-0.8799403	-7.30E-05	3864.216	-0.001525902	6	6	-0.8809748	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	2170	-0.8793269	-7.29E-05	3865.216	-0.001525902	6	6	-0.8804748	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	2171	-0.8790202	-7.28E-05	3866.216	-0.001525902	6	6	-0.8799748	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	2172	-0.8784068	-7.27E-05	3867.216	-0.001525902	6	6	-0.8794748	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	2173	-0.8777934	-7.25E-05	3868.216	-0.001525902	6	6	-0.8789748	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	2174	-0.8774866	-7.24E-05	3869.216	-0.001525902	6	6	-0.8784748	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	2175	-0.8768733	-7.23E-05	3870.216	-0.001525902	6	6	-0.8779748	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	2176	-0.8765665	-7.22E-05	3871.216	-0.001525902	6	6	-0.8774748	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	2177	-0.8759531	-7.21E-05	3872.216	-0.001525902	6	6	-0.8769748	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	2178	-0.8753397	-7.19E-05	3873.216	-0.001525902	6	6	-0.8764748	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	2179	-0.875033	-7.18E-05	3874.216	-0.001525902	6	6	-0.8759748	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	2180	-0.8744196	-7.17E-05	3875.216	-0.001525902	6	6	-0.8754748	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	2181	-0.8738062	-7.16E-05	3876.216	-0.001525902	6	6	-0.8749748	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	2182	-0.8734995	-7.15E-05	3877.216	-0.001525902	6	6	-0.8744748	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	2183	-0.8728861	-7.13E-05	3878.216	-0.001525902	6	6	-0.8739748	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	2184	-0.8725793	-7.12E-05	3879.216	-0.001525902	6	6	-0.8734748	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	2185	-0.8719659	-7.11E-05	3880.216	-0.001525902	6	6	-0.8729748	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	2186	-0.8713526	-7.10E-05	3881.216	-0.001525902	6	6	-0.8724748	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	2187	-0.8710458	-7.09E-05	3882.216	-0.001525902	6	6	-0.8719748	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	2188	-0.8704324	-7.08E-05	3883.216	-0.001525902	6	6	-0.8714748	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	2189	-0.869819	-7.07E-05	3884.216	-0.001525902	6	6	-0.8709748	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	2190	-0.8695123	-7.06E-05	3885.216	-0.001525902	6	6	-0.8704748	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	2191	-0.8688989	-7.05E-05	3886.216	-0.001525902	6	6	-0.8699748	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	2192	-0.8685922	-7.03E-05	3887.216	-0.001525902	6	6	-0.8694748	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	2193	-0.8679788	-7.02E-05	3888.216	-0.001525902	6	6	-0.8689748	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	2194	-0.8673654	-7.01E-05	3889.216	-0.001525902	6	6	-0.8684748	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	2195	-0.866752	-7.00E-05	3890.216	-0.001525902	6	6	-0.8679748	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	2196	-0.8664452	-6.99E-05	3891.216	-0.001525902	6	6	-0.8674748	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	2197	-0.8661385	-6.98E-05	3892.216	-0.001525902	6	6	-0.8669748	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	2198	-0.8655251	-6.96E-05	3893.216	-0.001525902	6	6	-0.8664748	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	2199	-0.8649117	-6.95E-05	3894.216	-0.001525902	6	6	-0.8659748	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	2200	-0.864605	-6.94E-05	3895.216	-0.001525902	6	6	-0.8654748	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	2201	-0.8639916	-6.93E-05	3896.216	-0.001525902	6	6	-0.8649748	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	2202	-0.8636849	-6.92E-05	3897.216	-0.001525902	6	6	-0.8644748	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	2203	-0.8630714	-6.90E-05	3898.216	-0.001525902	6	6	-0.8639748	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	2204	-0.8627648	-6.89E-05	3899.216	-0.001525902	6	6	-0.8634748	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	2205	-0.8621513	-6.91E-05	3900.216	-0.001525902	6	6	-0.8629748	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	2206	-0.8615379	-6.89E-05	3901.216	-0.001525902	6	6	-0.8624748	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	2207	-0.8612312	-6.88E-05	3902.216	-0.001525902	6	6	-0.8619748	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	2208	-0.8606178	-6.86E-05	3903.216	-0.001525902	6	6	-0.8614748	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	2209	-0.8600044	-6.85E-05	3904.216	-0.001525902	6	6	-0.8609748	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	2210	-0.8596977	-6.84E-05	3905.216	-0.001525902	6	6	-0.8604748	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	2211	-0.8590843	-6.83E-05	3906.216	-0.001525902	6	6	-0.8599748	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	2212	-0.8587776	-6.82E-05	3907.216	-0.001525902	6	6	-0.8594748	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	2213	-0.8581642	-6.81E-05	3908.216	-0.001525902	6	6	-0.8589748	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	2214	-0.8575507	-6.80E-05	3909.216	-0.001525902	6	6	-0.8584748	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	2215	-0.8569373	-6.78E-05	3910.216	-0.001525902	6	6	-0.8579748	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	2216	-0.8566306	-6.77E-05	3911.216	-0.001525902	6	6	-0.8574748	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	2217	-0.8563239	-6.76E-05	3912.216	-0.001525902	6	6	-0.8569748	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	2218	-0.8557105	-6.75E-05	3913.216	-0.001525902	6	6	-0.8564748	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	2219	-0.8550971	-6.74E-05	3914.216	-0.001525902	6	6	-0.8559748	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	2220	-0.8547904	-6.73E-05	3915.216	-0.001525902	6	6	-0.8554748	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	2221	-0.854177	-6.72E-05	3916.216	-0.001525902	6	6	-0.8549748	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	2222	-0.8535635	-6.70E-05	3917.216	-0.001525902	6	6	-0.8544748	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	2223	-0.8532569	-6.69E-05	3918.216	-0.001525902	6	6	-0.8539748	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	2224	-0.8526434	-6.68E-05	3919.216	-0.001525902	6	6	-0.8534748	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	2225	-0.85203	-6.67E-05	3920.216	-0.001525902	6	6	-0.8529748	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	2226	-0.8517233	-6.66E-05	3921.216	-0.001525902	6	6	-0.8524748	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	2227	-0.8511099	-6.65E-05	3922.216	-0.001525902	6	6	-0.8519748	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	2228	-0.8504965	-6.64E-05	3923.216	-0.001525902	6	6	-0.8514748	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	2229	-0.8501898	-6.63E-05	3924.216	-0.001525902	6	6	-0.8509748	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	2230	-0.8495764	-6.62E-05	3925.216	-0.001525902	6	6	-0.8504748	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	2231	-0.8492697	-6.61E-05	3926.216	-0.001525902	6	6	-0.8499748	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	2232	-0.8486563	-6.60E-05	3927.216	-0.001525902	6	6	-0.8494748	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	2233	-0.8480428	-6.59E-05	3928.216	-0.001525902	6	6	-0.8489748	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	2234	-0.8477361	-6.58E-05	3929.216	-0.001525902	6	6	-0.8484748	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	2235	-0.8471227	-6.57E-05	3930.216	-0.001525902	6	6	-0.8479748	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	2236	-0.846816	-6.56E-05	3931.216	-0.001525902	6	6	-0.8474748	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	2237	-0.8462026	-6.55E-05	3932.216	-0.001525902	6	6	-0.8469748	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	2238	-0.8455892	-6.54E-05	3933.216	-0.001525902	6	6	-0.8464748	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	2239	-0.8449758	-6.52E-05	3934.216	-0.001525902	6	6	-0.8459748	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	2240	-0.8446691	-6.51E-05	3935.216	-0.001525902	6	6	-0.8454748	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	2241	-0.8440557	-6.50E-05	3936.216	-0.001525902	6	6	-0.8449748	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	2242	-0.843749	-6.49E-05	3937.216	-0.001525902	6	6	-0.8444748	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	2243	-0.8431355	-6.48E-05	3938.216	-0.001525902	6	6	-0.8439748	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	2244	-0.8425221	-6.48E-05	3939.216	-0.001525902	6	6	-0.8434748	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	2245	-0.8422154	-6.46E-05	3940.216	-0.001525902	6	6	-0.8429748	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	2246	-0.841602	-6.45E-05	3941.216	-0.001525902	6	6	-0.8424748	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	2247	-0.8412953	-6.44E-05	3942.216	-0.001525902	6	6	-0.8419748	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	2248	-0.8406819	-6.43E-05	3943.216	-0.001525902	6	6	-0.8414748	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	2249	-0.8400685	-6.42E-05	3944.216	-0.001525902	6	6	-0.8409748	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	2250	-0.8397618	-6.41E-05	3945.216	-0.001525902	6	6	-0.8404748	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	2251	-0.8391483	-6.40E-05	3946.216	-0.001525902	6	6	-0.8399748	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	2252	-0.838535	-6.39E-05	3947.216	-0.001525902	6	6	-0.8394748	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	2253	-0.8382282	-6.38E-05	3948.216	-0.001525902	6	6	-0.8389748	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
2	2254	-0.8376148	-6.36E-05	3949.216	-0.001525902	6	6	-0.8384748	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	
